Customer ID,Gender,Age,Income,Occupation,Marital Status,No. Family Members,Home Ownership,Home Value,Years in Current Home,Credit Score,Number of Credit Cards,Total Credit Card Limit,Total Credit Card Balance,Product ID,Products Purchased,Number of Online Purchases,Average Purchase Value,Last Purchase Value,Days Since Last Purchase,Number of Returns,Total Values of Returns,Locations
C4588,Female,48,42709,Technician,Divorced,3,Own,827819,18,944,3,23906,23184,P4588,Electronics,16,111.102681,86.23033524,168,2,55.23822802,Bangalore
C4589,Female,47,24338,Executive,Widowed,2,Own,513241,10,766,1,19271,10175,P4589,Books,14,155.8318529,69.86217985,65,0,43.43493276,Nagpur
C4590,Female,43,30381,Technician,Single,4,Own,272990,17,689,1,12381,8983,P4590,Books,15,186.0444685,88.30287624,135,5,62.42648505,Visakhapatnam
C4591,Female,54,43234,Professional,Married,4,Own,278871,20,627,1,10636,2101,P4591,Beauty Products,14,190.5560737,78.01933163,118,3,56.53207811,Nagpur
C4592,Female,43,34658,Executive,Divorced,2,Own,957107,19,501,5,25994,19842,P4592,Beauty Products,1,102.1546572,102.4285409,96,3,61.02193449,Ahmedabad
C4593,Male,48,58813,Professional,Single,5,Own,760633,15,574,5,18731,16940,P4593,Jewelry,14,15.76481074,104.1428603,127,3,29.10088998,Mumbai
C4594,Male,36,23500,Homemaker,Divorced,3,Own,606136,20,794,3,18230,10970,P4594,Clothing,9,136.1437157,45.64733973,79,0,65.7671029,Bhopal
C4595,Female,56,49070,Homemaker,Widowed,4,Rent,159737,14,556,4,18270,12039,P4595,Clothing,18,164.6093704,144.796142,154,3,75.71849344,Nashik
C4596,Female,36,21994,Self-employed,Divorced,4,Own,328854,14,866,3,27150,8876,P4596,Home Appliances,4,59.29044348,98.74238903,5,5,-4.775405384,Ludhiana
C4597,Male,59,41956,Self-employed,Married,5,Rent,270958,2,600,5,6227,12821,P4597,Outdoor Gear,4,-33.11313854,155.7732575,120,0,-1.648459124,Chennai
C4598,Male,63,48275,Executive,Divorced,4,Rent,247747,17,844,3,17942,18868,P4598,Books,0,108.5472331,163.409244,82,1,35.40658278,Vadodara
C4599,Male,37,44837,Student,Single,3,Own,246861,10,671,2,12389,14337,P4599,Electronics,19,63.61004951,59.85871172,73,4,35.88525536,Nashik
C4600,Male,54,48684,Professional,Divorced,5,Rent,991552,4,557,3,29095,22434,P4600,Books,14,101.4592123,106.2823668,162,2,41.05263919,Nagpur
C4601,Male,44,33958,Student,Widowed,2,Own,926320,14,825,5,9476,12921,P4601,Home Appliances,20,84.44667852,57.80828805,163,3,-0.743327952,Ahmedabad
C4602,Male,52,21061,Executive,Single,5,Own,727327,20,593,2,15110,4082,P4602,Jewelry,19,43.4474851,62.17692745,117,3,24.87146177,Visakhapatnam
C4603,Female,28,34285,Homemaker,Married,4,Own,104775,7,587,2,16406,7685,P4603,Clothing,4,108.2044614,180.4201289,90,2,65.85638092,Surat
C4604,Female,56,28685,Executive,Divorced,4,Own,422329,20,983,1,29329,17894,P4604,Outdoor Gear,4,58.97761181,61.1923681,31,5,19.81212009,Kanpur
C4605,Male,40,54744,Executive,Divorced,4,Own,249286,20,676,5,23622,19779,P4605,Books,12,121.9455896,33.6072051,101,2,95.07409006,Kolkata
C4606,Male,58,33345,Technician,Widowed,2,Rent,713203,10,672,2,28749,19721,P4606,Beauty Products,8,167.4473583,106.3236367,107,3,75.58932697,Bhopal
C4607,Female,54,40630,Manager,Single,3,Own,340558,19,503,1,19289,22422,P4607,Electronics,7,100.9003522,118.8719005,128,1,62.90054191,Delhi
C4608,Male,24,58519,Professional,Married,2,Rent,144800,10,592,3,12748,22976,P4608,Jewelry,19,15.50216687,79.57795537,57,4,41.94797513,Kanpur
C4609,Male,53,48665,Self-employed,Single,2,Rent,424274,8,862,1,13017,11390,P4609,Clothing,11,43.81294683,49.34099336,166,5,-25.32887102,Kanpur
C4610,Male,33,54336,Manager,Divorced,3,Own,387113,19,920,1,27277,20288,P4610,Home Appliances,13,31.57193278,27.39043173,81,4,41.58107698,Surat
C4611,Female,22,54999,Self-employed,Widowed,4,Own,446165,9,723,3,19774,1775,P4611,Home Appliances,7,35.24804822,137.2026128,154,3,-4.682722546,Pune
C4612,Male,52,57032,Self-employed,Widowed,2,Rent,90402,3,780,2,14292,10934,P4612,Electronics,17,152.8839606,116.833202,42,0,9.252186632,Agra
C4613,Female,20,44248,Executive,Divorced,2,Rent,175962,6,741,1,14842,14497,P4613,Electronics,7,21.7902729,96.98782171,65,1,57.68924117,Nagpur
C4614,Male,28,42014,Homemaker,Single,4,Rent,253884,12,838,3,5075,17041,P4614,Clothing,11,140.0477841,82.49505105,98,5,90.08495985,Chennai
C4615,Female,26,50938,Technician,Single,3,Rent,336482,17,755,5,11007,19083,P4615,Clothing,13,130.5143357,56.84980422,177,0,2.117316942,Kolkata
C4616,Female,56,55434,Self-employed,Widowed,2,Rent,733208,3,890,2,27745,17805,P4616,Electronics,8,29.76921264,74.4659388,93,3,53.71100138,Lucknow
C4617,Female,24,22619,Manager,Single,3,Rent,436955,18,875,4,18246,7438,P4617,Beauty Products,4,55.56915054,123.2850509,44,4,98.44027432,Kanpur
C4618,Male,61,44247,Professional,Married,2,Own,690942,1,657,2,21822,9127,P4618,Home Appliances,11,87.53012144,90.1153669,150,3,53.62950222,Bhopal
C4619,Male,30,51680,Student,Divorced,3,Rent,194206,6,609,2,8122,17053,P4619,Home Appliances,11,220.4762333,151.9625379,124,5,10.92299934,Vadodara
C4620,Female,49,39399,Technician,Widowed,4,Own,507564,20,697,4,13298,18022,P4620,Jewelry,6,173.3282742,82.84322489,85,4,60.19284021,Lucknow
C4621,Male,34,21240,Manager,Widowed,3,Rent,671730,3,787,1,6516,10725,P4621,Books,11,68.11227806,33.41131136,140,5,13.9685551,Nagpur
C4622,Female,18,49551,Manager,Divorced,5,Rent,510475,1,747,1,19675,3459,P4622,Beauty Products,5,84.58647093,155.2700742,169,3,55.89775298,Ahmedabad
C4623,Male,37,40010,Self-employed,Married,5,Rent,648865,2,907,1,26242,3085,P4623,Outdoor Gear,2,160.1690387,35.03300486,136,1,50.67383201,Bhopal
C4624,Female,29,44765,Professional,Widowed,2,Rent,395376,12,798,3,22664,13641,P4624,Beauty Products,5,134.5221502,100.5185706,39,2,37.33428305,Delhi
C4625,Male,24,58131,Self-employed,Married,4,Rent,523706,8,861,1,18138,7481,P4625,Home Appliances,20,-9.320454574,98.76635515,62,3,56.41365925,Mumbai
C4626,Female,50,26069,Student,Married,5,Rent,86199,9,778,5,8947,16844,P4626,Books,1,107.4974422,10.35244429,91,3,-12.09834824,Kolkata
C4627,Male,29,35253,Homemaker,Widowed,3,Rent,719374,1,895,4,13696,16689,P4627,Beauty Products,12,107.5029575,46.10413567,104,2,65.41759495,Ludhiana
C4628,Female,27,30327,Professional,Divorced,3,Own,58512,18,762,5,16388,10841,P4628,Books,1,87.93829887,95.56895273,99,1,25.44536915,Pune
C4629,Female,19,59135,Self-employed,Divorced,4,Own,374464,20,659,4,11488,18217,P4629,Electronics,2,13.75200904,212.9387158,75,0,57.76826565,Kanpur
C4630,Female,27,51669,Student,Divorced,5,Own,195534,16,901,5,29971,16666,P4630,Books,12,132.4400773,40.05219912,39,4,58.67925026,Lucknow
C4631,Male,64,32177,Executive,Widowed,5,Rent,795491,5,558,1,16838,3849,P4631,Home Appliances,14,167.0159799,159.6258442,61,4,37.11325558,Jaipur
C4632,Female,23,55149,Student,Single,3,Own,513001,2,720,4,14605,14838,P4632,Outdoor Gear,4,198.2586907,129.3191371,4,2,61.92643187,Vadodara
C4633,Female,55,53294,Executive,Single,5,Own,923484,6,920,1,16885,17772,P4633,Jewelry,2,135.976601,22.83200058,59,3,25.66881638,Patna
C4634,Female,43,38788,Self-employed,Married,2,Rent,77213,1,922,3,9910,15996,P4634,Beauty Products,12,47.69767692,41.08991289,75,4,9.952454962,Lucknow
C4635,Male,43,33555,Student,Widowed,3,Own,521484,16,828,3,17307,15286,P4635,Books,18,100.1281323,79.68979253,133,5,65.89239599,Surat
C4636,Female,53,28995,Manager,Married,5,Rent,743261,6,705,1,29269,22983,P4636,Electronics,18,46.028402,178.7263291,32,0,70.73421358,Patna
C4637,Male,57,33785,Executive,Divorced,3,Rent,291135,12,640,1,26178,16491,P4637,Electronics,12,143.5633583,89.46003427,130,1,-15.69359313,Hyderabad
C4638,Female,36,29334,Manager,Divorced,4,Own,607819,18,867,4,16821,1563,P4638,Books,12,49.59918912,190.6776698,92,3,54.75678701,Ahmedabad
C4639,Male,18,53680,Homemaker,Divorced,2,Own,850187,7,679,1,27373,21211,P4639,Jewelry,18,34.22885678,16.80667466,94,5,62.82356752,Chennai
C4640,Male,28,54198,Technician,Divorced,3,Own,122196,16,957,1,5112,6288,P4640,Jewelry,13,127.0741927,149.3475748,133,4,6.972855211,Ludhiana
C4641,Male,52,31693,Homemaker,Single,3,Own,427287,6,813,3,6619,13552,P4641,Books,8,136.1997726,102.8208802,41,5,26.52479613,Bhopal
C4642,Male,55,36222,Self-employed,Widowed,2,Own,941988,19,857,2,18770,24854,P4642,Outdoor Gear,20,100.2353928,75.9546586,122,5,20.68861997,Patna
C4643,Male,53,58292,Professional,Married,2,Own,93446,7,515,2,22363,24064,P4643,Beauty Products,15,163.9923985,62.70285987,135,5,65.3139589,Hyderabad
C4644,Female,34,32333,Self-employed,Widowed,2,Rent,766976,4,947,3,28371,23652,P4644,Beauty Products,17,88.9857309,155.8159213,17,1,29.41161741,Chennai
C4645,Male,61,35010,Student,Divorced,5,Rent,658440,20,996,3,28003,20054,P4645,Beauty Products,3,68.76680268,82.52202808,56,3,22.9869397,Bangalore
C4646,Male,37,34708,Self-employed,Single,4,Own,660382,6,852,3,20620,5869,P4646,Jewelry,18,59.99965865,146.2883913,48,4,27.32723746,Delhi
C4647,Female,32,32411,Homemaker,Married,5,Rent,329014,9,743,4,26161,20872,P4647,Jewelry,0,135.8617727,15.68042644,154,0,87.52646577,Kanpur
C4648,Male,20,39984,Homemaker,Divorced,3,Rent,362498,19,977,2,26360,11446,P4648,Clothing,14,100.3598961,83.18127281,120,2,30.44410319,Ludhiana
C4649,Male,35,43043,Homemaker,Divorced,2,Rent,847005,14,644,2,21915,8665,P4649,Electronics,12,34.26408103,137.7875207,170,3,78.0331735,Surat
C4650,Male,34,31084,Student,Widowed,3,Own,427616,1,556,1,28659,23618,P4650,Home Appliances,0,136.9954662,109.3872597,90,4,4.390927949,Delhi
C4651,Female,59,42867,Professional,Widowed,4,Own,681232,4,898,5,26192,13005,P4651,Books,20,116.61081,111.2740452,81,2,6.353356802,Patna
C4652,Female,45,20631,Executive,Married,2,Rent,616300,9,622,2,17426,16011,P4652,Clothing,11,107.0681456,102.7332642,73,4,99.84639988,Nashik
C4653,Male,25,56899,Technician,Single,4,Rent,215847,14,967,1,10301,1088,P4653,Beauty Products,11,81.38543225,82.3370053,99,1,69.72579305,Lucknow
C4654,Male,54,50356,Student,Single,3,Own,755646,6,587,4,21046,20174,P4654,Electronics,9,81.89056384,90.34755008,106,4,97.66648395,Jaipur
C4655,Female,47,36110,Technician,Divorced,3,Rent,407795,11,719,1,20636,24200,P4655,Home Appliances,13,42.1950658,109.1602339,78,2,98.20518502,Chennai
C4656,Male,23,21042,Manager,Single,2,Rent,794724,8,636,4,12118,18512,P4656,Home Appliances,14,134.7067449,79.53800069,3,3,98.17657721,Surat
C4657,Female,38,26885,Professional,Divorced,4,Rent,880060,20,904,5,6578,8114,P4657,Home Appliances,6,91.20507067,5.677780849,3,4,45.28467092,Agra
C4658,Female,19,55691,Manager,Single,3,Own,340513,16,655,1,17590,7250,P4658,Home Appliances,12,38.41754053,43.09117305,101,4,87.52770818,Lucknow
C4659,Male,29,59491,Manager,Single,2,Rent,178150,17,988,3,11058,19059,P4659,Home Appliances,9,99.84872421,126.5801004,150,3,17.18928207,Hyderabad
C4660,Male,20,41075,Student,Married,3,Rent,151109,10,970,5,20469,6804,P4660,Jewelry,7,42.80465884,78.95642194,37,5,62.15051178,Kanpur
C4661,Female,31,43985,Executive,Single,5,Rent,430152,2,778,1,17843,2360,P4661,Outdoor Gear,19,87.21186898,92.0270165,58,2,42.97603065,Ludhiana
C4662,Female,53,52275,Self-employed,Single,3,Rent,272652,13,993,3,22819,12888,P4662,Beauty Products,4,79.17352269,118.9376558,31,4,87.05630466,Visakhapatnam
C4663,Female,35,37888,Student,Single,3,Rent,740609,19,684,5,26546,8409,P4663,Books,7,67.0435238,132.6175647,147,2,1.895166253,Ludhiana
C4664,Male,45,27250,Executive,Married,4,Own,839540,4,541,5,8262,22345,P4664,Jewelry,15,54.97160277,63.22702768,120,1,26.6893269,Kolkata
C4665,Female,22,56482,Homemaker,Divorced,3,Own,145766,12,700,3,20195,15297,P4665,Beauty Products,4,38.24181531,112.8941261,14,2,54.64409152,Kolkata
C4666,Female,61,27398,Technician,Divorced,2,Own,472746,20,640,3,11671,1300,P4666,Electronics,19,63.92235408,3.242259841,24,3,9.572942171,Bhopal
C4667,Male,61,34598,Technician,Widowed,2,Own,362588,12,588,1,18284,19982,P4667,Electronics,15,131.5601039,70.91925775,22,1,71.51390516,Vadodara
C4668,Female,34,50235,Technician,Widowed,4,Own,131768,11,630,2,8362,7324,P4668,Outdoor Gear,14,196.0836826,96.04656614,161,5,26.10835351,Jaipur
C4669,Female,47,49043,Technician,Widowed,3,Rent,296816,3,744,4,8349,23265,P4669,Home Appliances,3,96.20185103,136.4476772,116,2,-13.51030445,Hyderabad
C4670,Male,21,29093,Professional,Married,5,Own,684055,7,505,5,18133,8315,P4670,Books,4,120.8047868,133.1139375,137,2,78.02792802,Mumbai
C4671,Female,56,22927,Technician,Widowed,4,Rent,382338,10,859,5,26550,5291,P4671,Electronics,4,98.52815527,117.5347205,33,5,60.33012938,Ahmedabad
C4672,Female,34,20388,Professional,Married,5,Own,921575,13,579,1,9475,11840,P4672,Beauty Products,16,150.6893155,-26.61713417,77,1,45.02808758,Jaipur
C4673,Female,18,38154,Self-employed,Divorced,5,Own,751787,10,946,2,23421,22938,P4673,Outdoor Gear,11,76.97529012,156.2467632,43,4,10.8850521,Lucknow
C4674,Female,47,20629,Professional,Married,5,Own,508015,4,556,2,6018,12082,P4674,Clothing,10,231.2789466,72.96663415,58,4,23.19541932,Surat
C4675,Male,57,58551,Homemaker,Widowed,2,Own,687011,12,513,5,17900,20887,P4675,Electronics,13,58.2287251,82.00601323,95,2,129.7567515,Lucknow
C4676,Female,29,38984,Executive,Divorced,5,Rent,906704,19,664,2,19539,8607,P4676,Electronics,16,102.2200168,110.3887203,53,4,52.13373213,Delhi
C4677,Male,43,52737,Technician,Married,2,Own,357689,16,884,3,21547,8426,P4677,Beauty Products,1,130.8990509,131.9573818,131,2,34.44562782,Chennai
C4678,Male,61,46048,Executive,Divorced,4,Own,965744,6,864,4,5527,23658,P4678,Clothing,6,9.20606754,127.2222805,55,1,7.265571794,Kanpur
C4679,Male,51,32622,Manager,Widowed,3,Rent,345434,9,887,2,16261,23156,P4679,Electronics,14,1.515584202,88.7744268,21,5,-12.08205915,Bhopal
C4680,Female,31,29202,Executive,Widowed,3,Own,272940,7,912,3,13565,11735,P4680,Outdoor Gear,6,80.41942994,119.6316165,39,2,9.778440395,Lucknow
C4681,Male,61,59289,Homemaker,Divorced,4,Rent,892439,9,760,4,7589,7093,P4681,Outdoor Gear,16,157.9940501,118.069412,161,3,60.79579579,Surat
C4682,Male,25,20358,Homemaker,Widowed,4,Rent,683975,3,767,5,17010,1122,P4682,Jewelry,19,30.71820143,47.92275265,103,4,25.85011019,Lucknow
C4683,Female,63,24427,Technician,Single,5,Rent,343239,4,789,2,13152,23078,P4683,Outdoor Gear,1,91.33588451,156.2723082,71,5,26.4972506,Nashik
C4684,Female,59,27697,Technician,Divorced,3,Own,565569,10,702,2,24819,3837,P4684,Jewelry,13,25.71302385,89.31666974,125,1,20.58058397,Hyderabad
C4685,Female,28,43147,Manager,Widowed,3,Own,472308,1,540,2,23500,20759,P4685,Electronics,20,103.4093036,68.37463224,163,3,18.7821737,Surat
C4686,Male,59,46944,Professional,Widowed,3,Own,375690,4,797,4,8721,9161,P4686,Clothing,9,39.20226104,103.1185952,7,5,53.30373569,Jaipur
C4687,Male,24,53297,Homemaker,Married,5,Rent,168550,12,725,2,25456,16016,P4687,Books,10,49.62730971,158.017735,139,5,3.486610833,Nashik
C4688,Male,35,22062,Self-employed,Married,2,Own,648078,18,839,3,23545,13749,P4688,Jewelry,13,46.44039178,79.82886932,80,1,30.90822852,Chennai
C4689,Male,29,25906,Technician,Single,4,Rent,261480,13,873,4,26596,6900,P4689,Home Appliances,1,126.8003992,180.1719638,47,2,63.65586648,Delhi
C4690,Female,21,32648,Manager,Divorced,2,Rent,641491,8,958,5,5708,13041,P4690,Clothing,20,144.0081709,43.72559956,33,3,37.59663846,Vadodara
C4691,Male,45,48072,Technician,Divorced,3,Rent,472334,20,828,2,22576,8930,P4691,Beauty Products,15,79.86985832,98.67641024,125,1,106.4884585,Jaipur
C4692,Female,41,56334,Student,Single,5,Rent,912182,1,548,2,28128,18649,P4692,Clothing,17,136.9451213,205.5473735,160,4,64.93012138,Chennai
C4693,Male,20,53344,Self-employed,Married,4,Own,744768,2,794,2,24789,5949,P4693,Electronics,2,99.26126918,199.0629181,77,0,69.43723749,Mumbai
C4694,Female,33,57356,Homemaker,Single,3,Own,395066,5,757,1,9391,21271,P4694,Beauty Products,9,71.72913588,104.7895429,14,3,56.96250722,Mumbai
C4695,Male,39,30814,Homemaker,Married,5,Own,226309,11,820,4,22408,8203,P4695,Jewelry,17,31.69060359,91.94951074,58,4,85.07117946,Nashik
C4696,Female,52,56710,Executive,Married,4,Own,996169,15,946,2,8364,9488,P4696,Home Appliances,16,143.0165295,64.90666938,104,0,70.45524707,Patna
C4697,Female,49,41293,Executive,Married,3,Rent,226563,7,854,4,8905,18092,P4697,Beauty Products,18,57.70429066,214.1346901,117,2,37.83962128,Mumbai
C4698,Female,37,39306,Manager,Single,3,Own,411138,12,671,2,22055,9341,P4698,Outdoor Gear,0,102.6149543,49.53895871,36,3,48.40197011,Ahmedabad
C4699,Female,62,26504,Executive,Widowed,2,Rent,572139,11,533,3,8226,20067,P4699,Electronics,4,178.0628039,70.94684598,39,4,32.05218414,Lucknow
C4700,Male,24,50424,Student,Divorced,2,Rent,861170,2,700,3,13103,20410,P4700,Electronics,4,92.3493844,99.58822093,2,4,53.33005509,Jaipur
C4701,Male,27,58905,Student,Divorced,2,Own,253999,5,641,5,19897,22965,P4701,Electronics,16,112.3570668,136.1286921,148,2,69.69753815,Nashik
C4702,Female,36,53324,Student,Divorced,2,Own,616847,10,759,1,18837,6618,P4702,Home Appliances,10,96.17601168,143.2544317,127,4,74.5261231,Ludhiana
C4703,Male,28,52270,Executive,Single,3,Own,209335,10,889,1,23669,11374,P4703,Home Appliances,12,107.5156556,82.48085864,85,4,76.48074326,Vadodara
C4704,Male,28,49305,Homemaker,Divorced,5,Own,744968,12,959,2,21810,7513,P4704,Clothing,6,171.1730028,214.0399946,47,5,87.21642848,Hyderabad
C4705,Female,52,56134,Manager,Divorced,2,Own,469239,15,784,4,9462,2285,P4705,Outdoor Gear,19,111.37802,106.7486831,36,4,52.42361504,Patna
C4706,Female,21,30298,Homemaker,Married,4,Rent,648740,10,605,3,24497,6691,P4706,Electronics,2,12.35035813,178.2297538,151,4,46.10000152,Hyderabad
C4707,Male,56,42037,Self-employed,Single,2,Own,215762,1,888,4,13393,24179,P4707,Books,0,41.77739741,121.4575948,176,4,93.58617151,Chennai
C4708,Female,50,26918,Manager,Single,5,Own,613560,16,958,5,21442,13470,P4708,Electronics,2,105.7335541,14.88895659,86,2,57.21475895,Kanpur
C4709,Female,41,54013,Student,Single,2,Rent,271414,2,553,3,25022,8131,P4709,Clothing,7,98.50661105,54.64285782,170,1,30.04627346,Delhi
C4710,Female,52,32811,Technician,Single,4,Rent,538501,18,616,5,22491,3433,P4710,Clothing,7,146.2474145,142.5459664,92,3,58.20356244,Patna
C4711,Male,19,42190,Homemaker,Single,5,Rent,533993,14,759,4,18741,12182,P4711,Outdoor Gear,1,79.96172896,177.4172909,133,3,57.55585553,Chennai
C4712,Female,38,32948,Executive,Single,5,Own,244158,6,610,4,24175,12207,P4712,Beauty Products,15,9.952085138,149.6981433,128,4,74.64042539,Surat
C4713,Female,43,28893,Self-employed,Single,5,Rent,349026,1,952,4,26068,3641,P4713,Home Appliances,15,96.25987675,116.742513,101,4,7.689083195,Agra
C4714,Male,47,59658,Student,Widowed,5,Own,913967,3,896,3,12095,21565,P4714,Jewelry,19,99.23433687,132.1791628,81,4,62.37478493,Bhopal
C4715,Male,33,52293,Professional,Single,2,Rent,806834,16,692,4,15427,7869,P4715,Home Appliances,9,60.92374074,136.4625113,38,0,41.72159267,Lucknow
C4716,Female,62,35998,Technician,Widowed,2,Own,270056,12,828,3,6710,7966,P4716,Electronics,15,128.382506,49.59889554,93,1,32.32316662,Lucknow
C4717,Male,57,47413,Professional,Single,4,Rent,496797,12,558,5,14045,24861,P4717,Beauty Products,11,111.5354507,111.2545097,112,5,70.03602273,Bhopal
C4718,Female,48,21229,Student,Single,2,Own,943279,13,595,2,8107,24574,P4718,Clothing,12,31.92940767,83.05116747,13,2,113.8222606,Surat
C4719,Male,54,33392,Homemaker,Widowed,2,Own,387465,10,623,2,17101,10186,P4719,Books,6,148.0731704,42.50624572,160,4,48.99169782,Nashik
C4720,Female,46,58640,Student,Married,3,Rent,285554,11,560,4,14426,12114,P4720,Home Appliances,5,210.3230257,118.0779336,9,2,45.78089609,Ahmedabad
C4721,Female,27,28854,Self-employed,Widowed,2,Own,768252,2,931,5,13554,1148,P4721,Home Appliances,1,141.5263621,60.69966316,65,3,84.25556556,Kanpur
C4722,Female,58,57084,Technician,Divorced,4,Own,732499,3,993,2,16658,20568,P4722,Beauty Products,4,65.64911061,177.2683139,57,0,4.9637981,Lucknow
C4723,Male,53,59238,Technician,Married,4,Rent,109904,20,841,4,27836,4069,P4723,Outdoor Gear,11,102.8585848,55.00056355,153,4,84.48427377,Kanpur
C4724,Female,56,36182,Homemaker,Divorced,5,Own,130444,19,749,4,10959,3036,P4724,Home Appliances,18,36.80989199,108.6219903,22,0,52.75188582,Vadodara
C4725,Male,21,31474,Manager,Divorced,4,Rent,719543,13,549,1,21712,8204,P4725,Jewelry,4,98.99052134,52.82783377,72,3,117.5575387,Surat
C4726,Female,38,41646,Self-employed,Single,4,Own,716726,16,983,2,9511,17193,P4726,Jewelry,10,181.1955926,70.14588663,87,3,44.90138391,Chennai
C4727,Female,33,53923,Student,Widowed,2,Rent,287028,14,732,4,6807,22565,P4727,Home Appliances,5,119.201995,120.0428287,88,5,101.2118171,Kanpur
C4728,Male,47,40651,Self-employed,Widowed,4,Rent,778936,12,738,3,10560,1731,P4728,Books,1,44.91729628,81.78136239,118,1,80.03420974,Kanpur
C4729,Female,41,49108,Homemaker,Single,2,Rent,814334,19,550,4,5975,14972,P4729,Outdoor Gear,12,129.6511213,117.0784456,23,2,8.936260465,Mumbai
C4730,Male,63,22966,Homemaker,Widowed,4,Rent,825663,7,814,3,26171,3992,P4730,Clothing,20,73.93211131,82.39429256,127,5,35.69170529,Surat
C4731,Male,59,24096,Technician,Married,4,Own,462543,3,777,2,24793,6233,P4731,Books,17,72.34598708,75.60436336,22,1,57.40490368,Vadodara
C4732,Female,34,48756,Technician,Divorced,3,Own,396220,12,666,2,14500,20521,P4732,Books,17,144.6502788,228.7876336,51,0,73.54873616,Lucknow
